Ngram,Count,Katz_Prob
"अस्पताल में चल रहा",221,0.997737556561086
"सम्मान किया गया ।",221,0.997737556561086
"लाख है । </s>",221,0.997737556561086
"पुलिस की टीम ने",221,0.6784615384615384
"का प्रयोग करें ।",221,0.9
"भी कुछ ऐसा ही",221,0.997737556561086
"बारे में बता रहे",221,0.7629757785467128
"जांच कराने की मांग",221,0.857976653696498
"नियमों का पालन करते",221,0.17597765363128492
"कार्रवाई करने की मांग",221,0.6024590163934426
"<s> रविवार की सुबह",221,0.3821490467937608
"का वीडियो सोशल मीडिया",221,0.997737556561086
"साफ किया है कि",221,0.9111570247933884
"देने का निर्देश दिया",221,0.997737556561086
"लिए काम कर रहे",221,0.48355263157894735
"रोका गया । </s>",221,0.997737556561086
"की संख्या में इजाफा",221,0.107666015625
"को हुई थी ।",221,0.725328947368421
"में गिरावट आई है",221,0.7374581939799331
"से शुरू होता है",221,0.997737556561086
"<s> 11 . </s>",221,0.997737556561086
". . .",83,0.5338019992915896
"ऐसा ही एक मामला",221,0.7709790209790209
"आईडीएफसी फिक्स्ड टर्म प्लान",221,0.997737556561086
"को पूरा करने का",220,0.08037348956426217
"दी जाती है कि",220,0.08850806451612903
"न मिलने के कारण",220,0.764808362369338
"सभा का आयोजन किया",220,0.8850806451612904
"को हासिल करने के",220,0.6325648414985591
"सामाजिक न्याय एवं अधिकारिता",220,0.9977272727272727
"कम से कम 10",220,0.048551205485512054
"<s> इस परीक्षा में",220,0.5900537634408602
"का विषय बना हुआ",220,0.8675889328063241
"कारण बन सकता है",220,0.9977272727272727
"के लिए पहुंचे ।",220,0.4730603448275862
"प्रभावित हुई है ।",220,0.8283018867924529
"नियमों का उल्लंघन करने",220,0.5327669902912622
"मीटर है । </s>",220,0.9977272727272727
"को सुबह 11 बजे",220,0.9070247933884298
"प्रधानमंत्री मोदी ने कहा",220,0.729235880398671
"के रूप में शामिल",220,0.010474827010260082
"के लिए पुलिस को",220,0.18889845094664373
"कोरोना महामारी के दौरान",220,0.13980891719745223
"घिळर् - ऊि्‌ ।",220,0.9977272727272727
"चाहते है । </s>",220,0.9977272727272727
"के प्रति जागरूक किया",220,0.41181988742964354
"- बी . </s>",220,0.9977272727272727
"कब्जा कर लिया है",220,0.3830715532286213
"कोरोना महामारी के बीच",220,0.13980891719745223
"साझा किया । </s>",220,0.9977272727272727
"में मदद की ।",220,0.4416498993963783
"खास बात है कि",220,0.9977272727272727
"का इंतजार कर रहा",220,0.1507554945054945
"के संरक्षण के लिए",220,0.9977272727272727
"विशेषज्ञों का मानना है",220,0.9977272727272727
"का नाम ही नहीं",220,0.9977272727272727
"उनका स्वागत किया ।",220,0.7517123287671232
"में विशेष रूप से",219,0.997716894977169
"झंडी दिखाकर रवाना किया",219,0.997716894977169
"हो सकती हैं .",219,0.21254863813229571
"भी नहीं था ।",219,0.5190023752969121
"की वजह से उन्हें",219,0.02447904996639032
"धाराओं में मुकदमा दर्ज",219,0.8918367346938776
"बढ़े हैं । </s>",219,0.997716894977169
"लग रहा था ।",219,0.2651699029126214
"के बाद गुरुवार को",219,0.997716894977169
"को सांस लेने में",219,0.997716894977169
"होते रहते हैं ।",219,0.8183520599250936
"सकी थी । </s>",219,0.997716894977169
"में दी । </s>",219,0.997716894977169
"- पिता के साथ",219,0.6407624633431085
"24 घंटे के भीतर",219,0.273125
"तेजी से बढ़ रहे",219,0.28825857519788917
"<s> भारत और इंग्लैंड",219,0.16101694915254236
"<s> मंगलवार की सुबह",219,0.3709677419354839
"ने मैच के बाद",219,0.997716894977169
"के लिए कई तरह",219,0.23853711790393012
"खिलाफ केस दर्ज कर",219,0.4016544117647059
"कहा कि जिले में",219,0.6464497041420119
"की लहर है ।",219,0.8568627450980392
"हूं . "" </s>",219,0.997716894977169
"इस बात की भी",219,0.06149732620320856
"अज्ञात लोगों के खिलाफ",219,0.997716894977169
"खो दिया । </s>",219,0.997716894977169
"वीर अर्जुन संवाददाता नई",219,0.2505733944954128
"अब धीरे - धीरे",219,0.997716894977169
"में कई जगहों पर",219,0.997716894977169
"बीजेपी अध्यक्ष अमित शाह",219,0.997716894977169
"पेश की है ।",219,0.8307984790874525
"का सामना कर रही",219,0.18868739205526772
"व्यवस्था की गई थी",219,0.16977466977466976
"कहा था कि यह",219,0.04352589641434263
"में आया है कि",219,0.23698481561822127
"की देखभाल के लिए",219,0.997716894977169
"प्रीमियर लीग आईपीएल) के",219,0.6681957186544343
"अपील की गई है",219,0.47707423580786024
"<s> इन सबके बीच",219,0.6828125
"पर विचार किया जा",219,0.4114877589453861
"लगाकर जान दे दी",219,0.997716894977169
"होने के बाद पुलिस",218,0.02916331456154465
"हरी झंडी दिखाकर रवाना",218,0.8805668016194332
"लोगों की जान गई",218,0.16328828828828829
"इस बयान के बाद",218,0.9977064220183486
"पुलिस भी मौके पर",218,0.9977064220183486
"आपको बताने जा रहे",218,0.9977064220183486
"परेशान हो रहे हैं",218,0.9977064220183486
"कर दिया जाएगा .",218,0.12536023054755044
"की घोषणा की .",218,0.04169861963190184
"महसूस कर रहा हूं",218,0.5576923076923077
"रिपोर्ट दर्ज कर ली",218,0.7712765957446809
"<s> किसी भी तरह",218,0.2665441176470588
"का तर्क है कि",218,0.9977064220183486
"<s> बाद में पुलिस",218,0.11142418032786885
"अमेरिकी राष्ट्रपति बराक ओबामा",218,0.9977064220183486
"प्रदर्शन करेंगे । </s>",218,0.9977064220183486
"टी - 20 में",218,0.09954233409610984
"साथ काम करने का",218,0.2246900826446281
"इससे बचने के लिए",218,0.9977064220183486
"तारक मेहता का उल्टा",218,0.9977064220183486
"पर खुला । </s>",218,0.9977064220183486
"नए कृषि कानूनों के",218,0.58
"नहीं पता था कि",218,0.8238636363636364
"भागने लगा । </s>",218,0.9977064220183486
"खड़ा है । </s>",218,0.9977064220183486
"के बढ़ते मामलों को",218,0.3756476683937824
"मुखबिर से सूचना मिली",218,0.9977064220183486
"<s> हाल के दिनों",218,0.5105633802816901
"निर्देश जारी कर दिए",218,0.7712765957446809
"प्रक्रिया है । </s>",218,0.9977064220183486
"रेल मंत्री पीयूष गोयल",218,0.9977064220183486
"से मनाया जाता है",218,0.9977064220183486
"आमने - सामने आ",218,0.27153558052434457
"शामिल हो गए हैं",218,0.2865612648221344
"जोरों पर है ।",218,0.7996323529411765
"उल्लंघन है । </s>",218,0.9977064220183486
"हो गई थीं ।",218,0.8146067415730337
"<s> सूचना मिलने के",218,0.223305954825462
"जल गया । </s>",218,0.9977064220183486
"भाजपा में शामिल होने",218,0.3692699490662139
"निर्माण किया जाएगा ।",218,0.9977064220183486
"रौंद दिया । </s>",218,0.9977064220183486
"उम्मीद कर रहे हैं",218,0.8025830258302583
"रोग विशेषज्ञ डॉ .",218,0.9977064220183486
"की वृद्धि हुई है",217,0.7439862542955327
"से सनसनी फैल गई",217,0.9976958525345622
"एक्सप्रेस - वे पर",217,0.387298747763864
"भूमिका निभा रहे हैं",217,0.9020833333333333
"पड़ गया । </s>",217,0.9976958525345622
"माना गया है .",217,0.17487883683360259
"ने बॉक्स ऑफिस पर",217,0.9976958525345622
"बनाए हुए हैं ।",217,0.702922077922078
"पानी भर गया ।",217,0.47270742358078605
"उन्हें मृत घोषित कर",217,0.9976958525345622
"कृषि कानूनों को वापस",217,0.4054307116104869
"<s> लखनऊ: उत्तर प्रदेश",217,0.9976958525345622
"के बाद आग पर",217,0.9976958525345622
"में सफल रहा ।",217,0.6348973607038123
"में शामिल करने के",217,0.3315467075038285
"कंपनी का कहना है",217,0.9976958525345622
"की आशंका जताई है",217,0.3475120385232745
"जिला अस्पताल रेफर कर",217,0.793040293040293
"कम हुई है ।",217,0.8359073359073359
"फायरिंग कर दी ।",217,0.7959558823529411
"जाने लगे । </s>",217,0.9976958525345622
"मुख्यमंत्री श्री शिवराज सिंह",217,0.9976958525345622
"पता चला कि वह",217,0.1434724983432737
"के क्षेत्र में भी",217,0.14808481532147744
"मीडिया पर खूब वायरल",217,0.793040293040293
"<s> देवास । </s>",217,0.9976958525345622
"कराती है । </s>",217,0.9976958525345622
"राष्ट्रपति रामनाथ कोविंद ने",217,0.5242130750605327
"सुधार हो रहा है",217,0.9976958525345622
"खराब होने के कारण",217,0.5623376623376624
"साल की सजा सुनाई",217,0.6482035928143712
"निर्देश देते हुए कहा",217,0.9976958525345622
"भुगतान करना होगा ।",217,0.8108614232209738
"से हुआ था ।",217,0.9058577405857741
"<s> न्यूज 24 ब्यूरो",217,0.9976958525345622
"दिए गए है ।",217,0.8800813008130082
"स्थापित किया गया है",217,0.4270216962524655
"में शामिल हो सकते",217,0.11941533370104798
"फोटो शेयर करते हुए",217,0.9976958525345622
"को मंजूरी दी गई",217,0.30364656381486677
"यह फैसला लिया गया",217,0.5579896907216495
"धमकी दी थी ।",217,0.6961414790996785
"पर बड़ी संख्या में",217,0.9976958525345622
"G आईसीआईसीआई प्रु FMP",217,0.8424124513618677
"काफी है । </s>",216,0.9976851851851852
"करोड़ रुपये का निवेश",216,0.16653786707882534
"भेजी जाएगी । </s>",216,0.9976851851851852
"जी ने कहा कि",216,0.743103448275862
"उठा रही है ।",216,0.7614840989399293
"हटा दिया । </s>",216,0.9976851851851852
"प्रोफेसर डॉ . </s>",216,0.9976851851851852
"रहा है ।",216,0.663958646347571
"की सजा सुनाई थी",216,0.15048882681564246
"जा रहा हैं ।",216,0.6570121951219512
"<s> मुझे नहीं लगता",216,0.5106635071090048
"<s> डी . </s>",216,0.9976851851851852
"बताया गया है .",216,0.060145129779514375
"का कारण बन सकता",216,0.39541284403669724
"ने पहली पारी में",216,0.9976851851851852
"स्थित हैं । </s>",216,0.9976851851851852
"लोगों का कहना था",216,0.14243225380039656
"वर्ष की तुलना में",216,0.9976851851851852
"राष्ट्रीय स्वयं सेवक संघ",216,0.9976851851851852
"में पुलिस ने एक",216,0.27878395860284605
"गांव के ही एक",216,0.4565677966101695
"हाल ही में इस",216,0.03218339307048985
"<s> अधिकारियों के मुताबिक",216,0.5611979166666666
"काट दिया । </s>",216,0.9976851851851852
"समाजवादी पार्टी के राष्ट्रीय",216,0.2362938596491228
"का मन बना लिया",216,0.5746666666666667
"बंद हो गई ।",216,0.4208984375
"अर्जुन संवाददाता नई दिल्ली",216,0.9976851851851852
"इस महीने की शुरुआत",216,0.9054621848739496
"के पूर्व मुख्यमंत्री और",216,0.28926174496644297
"भी उपस्थित थे ।",216,0.9976851851851852
"<s> घटना के समय",216,0.07805143064107208
"संभावना नहीं है ।",216,0.7807971014492754
"बात की गई तो",216,0.5082547169811321
"वायरस के संक्रमण को",216,0.2443310657596372
"जेल में बंद हैं",216,0.28505291005291006
"को खत्म कर दिया",216,0.9092827004219409
"की वजह से लोगों",216,0.02414295317051311
"पर ध्यान देना चाहिए",216,0.6884984025559105
"लाता है । </s>",216,0.9976851851851852
"करना आवश्यक है ।",216,0.8868312757201646
"ध्यान देने की जरूरत",216,0.5483460559796438
"- 19 से संक्रमित",216,0.28848728246318606
"जारी कर कहा कि",216,0.46949891067538124
"करने का आरोप लगा",216,0.08919701986754967
"कर सकी । </s>",216,0.9976851851851852
"होता रहा । </s>",215,0.9976744186046511
"है कि वह अपनी",215,0.0806997742663657
"<s> एन . </s>",215,0.9976744186046511
"एक महिला के साथ",215,0.8187022900763359
"की रिपोर्ट दर्ज कराई",215,0.4953810623556582
"ने खारिज कर दिया",215,0.7552816901408451
"को चुनौती देने वाली",215,0.5750670241286864
"प्रधानमंत्री नरेंद्र मोदी द्वारा",215,0.02304964539007092
"<s> बुधवार की सुबह",215,0.38099467140319715
"बधाई देते हुए कहा",215,0.8187022900763359
"जम्मू - कश्मीर पुलिस",215,0.04531051964512041
"ने कहा कि लोगों",215,0.0034687409036514762
"विस्तार से चर्चा की",215,0.7771739130434783
"कराने की बात कही",215,0.9976744186046511
"आदेश दिए थे ।",215,0.7973977695167286
"नियुक्त किया गया था",215,0.1899911426040744
"सामने है । </s>",215,0.9976744186046511
"को खत्म करने की",215,0.20784883720930233
"<s> साथ ही एक",215,0.024643841911764705
"को पकड़ लिया ।",215,0.6383928571428571
"घोषणा कर दी ।",215,0.1991643454038997
"को देखते हुए सरकार",215,0.051132300357568536
"साथ दिया । </s>",215,0.9976744186046511
"निवासी हैं । </s>",215,0.9976744186046511
"लगे थे . </s>",215,0.9976744186046511
"ने इस मैच में",215,0.7886029411764706
"<s> लंबे समय तक",215,0.2785714285714286
"की स्थापना की थी",215,0.17949790794979079
"से पराजित किया ।",215,0.858
"उसका कहना है कि",215,0.9976744186046511
"अपराध है । </s>",215,0.9976744186046511
"में भर्ती कराया है",215,0.03930731170973062
"हिदायत दी । </s>",215,0.9976744186046511
"करने के लिए आवश्यक",215,0.006780893370846901
"में काम करता था",215,0.4054820415879017
"नहीं लगता । </s>",215,0.9976744186046511
"चेक कर सकते हैं",215,0.8545816733067729
"सेक्सी मूवी सेक्सी मूवी",215,0.6128571428571429
"में आयोजित बैठक में",215,0.9976744186046511
"में लगा हुआ है",215,0.7973977695167286
"जिले में कोरोना संक्रमण",215,0.20845481049562684
"के योग हैं ।",215,0.9976744186046511
"<s> नागरिकता संशोधन कानून",215,0.7320819112627986
"हासिल कर ली है",215,0.46630434782608693
"ले गया था ।",215,0.897489539748954
"कि इससे पहले भी",215,0.9976744186046511
"आरोप लगाए । </s>",215,0.9976744186046511
"सुविधा है । </s>",215,0.9976744186046511
"ट्रेन की चपेट में",215,0.9976744186046511
"को पुरालेखित . </s>",215,0.9976744186046511
"श्रद्धांजलि दी गई ।",215,0.9976744186046511
"<s> समाचार एजेंसी सिन्हुआ",215,0.3864864864864865
"D आईसीआईसीआई प्रु FMP",215,0.7915129151291513
"आ जाएंगे । </s>",214,0.9976635514018691
"उठाते हुए कहा कि",214,0.8211538461538461
"के बारे में जागरूक",214,0.007432291304045116
"इसके साथ ही इस",214,0.052521525215252156
"<s> इसके अलावा कई",214,0.02798531917682527
"से इन्कार कर दिया",214,0.9976635514018691
"और कहा था कि",214,0.9976635514018691
"करने की कोशिश करते",214,0.05371069182389937
"के कम से कम",214,0.9976635514018691
"में रखा गया ।",214,0.12753882915173237
"सरकार पर निशाना साधते",214,0.3588235294117647
"बाकी है . </s>",214,0.9976635514018691
"<s> देश के कई",214,0.14176626826029218
"सहयोग किया । </s>",214,0.9976635514018691
"में पानी की कमी",214,0.3394276629570747
"इस घटना की जानकारी",214,0.39391143911439114
"के लिए मजबूर कर",214,0.20372137404580154
"जा रहा है तो",214,0.004090821996551064
"किसानों के हित में",214,0.7625
"<s> इससे पहले उन्होंने",214,0.04119235963727571
"दिक्कत हो रही है",214,0.7491228070175439
"सामना करना पड़ा .",214,0.10123281175912754
"को अधिक से अधिक",214,0.9976635514018691
"की सेवा के लिए",214,0.875
"के लिए भारत सरकार",214,0.20372137404580154
"<s> इस शो में",214,0.4930715935334873
"<s> मामले को लेकर",214,0.830739299610895
"लेने की मांग की",214,0.5739247311827957
"अगले कुछ दिनों में",214,0.7652329749103942
"में करने के लिए",214,0.9123931623931624
"कलेक्टर डॉ . </s>",214,0.9976635514018691
"काम करती हैं ।",214,0.6909385113268608
"बंद हुआ था ।",214,0.7311643835616438
"अटल बिहारी वाजपेयी की",214,0.25296208530805686
"<s> यदि आप एक",214,0.22932330827067668
"की इजाजत दे दी",214,0.9976635514018691
"नहीं आएगी । </s>",214,0.9976635514018691
"तस्वीरें शेयर की हैं",214,0.7286689419795221
"नहीं पड़ेगा । </s>",214,0.9976635514018691
"<s> ऐसे समय में",214,0.9976635514018691
"किए जाने की बात",214,0.13427672955974843
"लगाना चाहिए । </s>",214,0.9976635514018691
"का सामना नहीं करना",214,0.7849264705882353
"<s> दिल्ली पुलिस की",214,0.244279176201373
"कोरोना वायरस संक्रमण की",214,0.14940517844646606
"होने से लोगों को",214,0.6082621082621082
"शानदार है । </s>",214,0.9976635514018691
"दर्ज किया गया .",214,0.05605145707534786
"उन्होंने कहा कि पिछले",214,0.008526698350573106
"<s> जैसा कि आप",214,0.32153614457831325
"पार्टी है । </s>",214,0.9976635514018691
"के लिए उपयोग किया",214,0.42614770459081835
"राशि वालों के लिए",214,0.9976635514018691
"को कोरोना वायरस के",214,0.34105431309904155
"संचालित है । </s>",214,0.9976635514018691
"भरा था । </s>",214,0.9976635514018691
"से कुछ दूरी पर",214,0.9976635514018691
"जन्मदिन है । </s>",214,0.9976635514018691
"कोशिश की गई ।",214,0.3372827804107425
"है ? "" </s>",214,0.9976635514018691
"के लिए सरकार की",214,0.13410804020100503
"कार्रवाई करने के लिए",214,0.4631236442516269
"परेशान हैं . </s>",213,0.9976525821596244
"देश - विदेश से",213,0.325920245398773
"शामिल करें । </s>",213,0.9976525821596244
"मुझे यकीन है कि",213,0.9976525821596244
"महासचिव प्रियंका गांधी वाड्रा",213,0.5083732057416268
"<s> पूछताछ के दौरान",213,0.6854838709677419
"बारे में कुछ नहीं",213,0.390625
"पुलिस में शिकायत दर्ज",213,0.6558641975308642
"देखने को मिल सकता",213,0.08070641853399164
"गांव - गांव में",213,0.5
"<s> जांच में पता",213,0.43016194331983804
"की भी घोषणा की",213,0.9976525821596244
"हुआ करते थे ।",213,0.6231671554252199
"का स्वागत किया है",213,0.1877208480565371
"जायजा लेने के लिए",213,0.7130872483221476
"काफी मशक्कत के बाद",213,0.9976525821596244
"एक पुलिस अधिकारी ने",213,0.8673469387755102
"पता चला है ।",213,0.1091983556012333
"रखी गई थी ।",213,0.8603238866396761
"बार नहीं है जब",213,0.7508833922261484
"की व्यवस्था की है",213,0.10998964803312629
"पुष्टि नहीं हुई है",213,0.8709016393442623
"पुलिस ने रविवार को",213,0.8891213389121339
"आया हूं । </s>",213,0.9976525821596244
"<s> दिल्ली पुलिस के",213,0.2431350114416476
"निभाते हैं । </s>",213,0.9976525821596244
"एक सप्ताह के भीतर",213,0.390625
"से निकाल दिया ।",213,0.4427083333333333
"लेकर सोशल मीडिया पर",213,0.8079847908745247
"अस्पताल में भर्ती होने",213,0.03794642857142857
"अनुमति दी है ।",213,0.8638211382113821
"पैदा करता है ।",213,0.8173076923076923
"के लिए गुरुवार को",213,0.9976525821596244
"रुक - रुक कर",213,0.9976525821596244
"नहीं करनी चाहिए ।",213,0.8018867924528302
"को विशेष रूप से",213,0.9976525821596244
"अधिकारियों से कहा कि",213,0.7535460992907801
"खा लिया । </s>",213,0.9976525821596244
"बरामद किए । </s>",213,0.9976525821596244
"कर डाली । </s>",213,0.9976525821596244
"में चल रहा था",213,0.226545842217484
"कर रखा था ।",213,0.8399209486166008
"ट्वीट करते हुए कहा",213,0.32196969696969696
"संबंध है । </s>",213,0.9976525821596244
"<s> अगर आपके पास",213,0.5636604774535809
"आह्वान किया है ।",213,0.6746031746031746
"<s> इसके बाद अब",213,0.010936695831188883
"नहीं देता । </s>",213,0.9976525821596244
"<s> चर्चा है कि",213,0.9976525821596244
"ओर से जारी बयान",213,0.2208939708939709
"की पुष्टि की ।",213,0.1693227091633466
"के थे . </s>",213,0.9976525821596244
"प्रधानमंत्री इमरान खान ने",213,0.48963133640552997
"का ध्यान रखें ।",213,0.5790190735694822
"से घायल हो गई",213,0.08141762452107279
"मायावती ने कहा कि",213,0.8817427385892116
"के लिए आए थे",213,0.504750593824228
"उसे इलाज के लिए",213,0.9976525821596244
"छानबीन शुरू कर दी",213,0.9976525821596244
"की अपील करते हुए",213,0.8366141732283464
"परेशानी हुई । </s>",213,0.9976525821596244
"साहू ने बताया कि",213,0.9976525821596244
"सूचना पाकर मौके पर",213,0.9976525821596244
"बेसब्री से इंतजार कर",212,0.42384769539078154
"से जानकारी दी ।",212,0.6889250814332247
"का था . </s>",212,0.9976415094339622
"लग रही हैं ।",212,0.5891364902506964
"गांव में रहने वाले",212,0.6714285714285714
"किसान सम्मान निधि योजना",212,0.5826446280991735
"करने चाहिए । </s>",212,0.9976415094339622
"की खरीद के लिए",212,0.9976415094339622
"कम थी । </s>",212,0.9976415094339622
"<s> शुक्रवार की सुबह",212,0.38594890510948904
"खतरा मंडरा रहा है",212,0.9976415094339622
"जांच कराई जा रही",212,0.9976415094339622
"देखा है . </s>",212,0.9976415094339622
"विषय बना हुआ है",212,0.9976415094339622
"रूप से जख्मी हो",212,0.8392857142857143
"के बाद शनिवार को",212,0.9038461538461539
"के इतिहास में पहली",212,0.34786184210526316
"खेला जाएगा . </s>",212,0.9976415094339622
"को जीत के लिए",212,0.9976415094339622
"<s> इस फोटो में",212,0.5354430379746835
"मिलते ही मौके पर",212,0.9976415094339622
"टूट गई । </s>",212,0.9976415094339622
"के कारण होता है",212,0.9976415094339622
"कि कुछ दिन पहले",212,0.8359683794466403
"का कार्य चल रहा",212,0.9976415094339622
"में फेंक दिया ।",212,0.5047732696897375
"कोतवाली क्षेत्र के गांव",212,0.4558189655172414
"<s> इस बात पर",212,0.08597560975609755
"दुबे ने बताया कि",212,0.9976415094339622
"इस अभियान के तहत",212,0.7218430034129693
"भूमिका में हैं ।",212,0.6911764705882353
"वृद्धि हो रही है",212,0.9976415094339622
"संख्या में पुलिस बल",212,0.863265306122449
"हुए कहा कि अगर",212,0.029940543601359004
"उनका निधन हो गया",212,0.9976415094339622
"नहीं मिलता है ।",212,0.680064308681672
"है कि उनके पास",212,0.3180451127819549
"हिस्सा ले रहे हैं",212,0.9976415094339622
"ले जाया गया था",212,0.10428994082840237
"बात कह रहे हैं",212,0.7862453531598513
"सुबह 9 बजे से",212,0.8041825095057035
"ने बताया कि गिरफ्तार",212,0.004488635157791973
"<s> कोरोना वायरस संक्रमण",212,0.06722822631913541
"चोरी के मामले में",212,0.9976415094339622
"बना लिए हैं ।",212,0.709731543624161
"का किरदार निभाया था",212,0.6130434782608696
"शिकायत में बताया कि",212,0.6757188498402555
"कर चुके हैं और",212,0.06554074992252866
"गया . . .",212,0.7663043478260869
"साथ मारपीट की ।",212,0.35074626865671643
"करा दिया गया ।",212,0.28087649402390436
"शिकायत दर्ज कराई ।",212,0.2000946073793756
"आईसीआईसीआई प्रु FMP S",212,0.47959183673469385
"आईसीआईसीआई प्रू एफएमपी सीरीज",212,0.2823765020026702
"लाख से अधिक लोग",211,0.2592364532019704
"की रहने वाली हैं",211,0.2338888888888889
"ने कोरोना वायरस के",211,0.3841240875912409
"दूरी पर स्थित है",211,0.9976303317535545
"आयोजित होगी । </s>",211,0.9976303317535545
"के भी निर्देश दिए",211,0.8487903225806451
"सूची जारी कर दी",211,0.9976303317535545
"जा रहे हैं तो",211,0.017228678998199378
"नहीं चल रहा है",211,0.6746794871794872
"में भर्ती हैं ।",211,0.7258620689655172
"बिलासपुर निप्र) । </s>",211,0.9976303317535545
"एक महिला की मौत",211,0.8770833333333333
"भारतीय दंड संहिता की",211,0.7767527675276753
"की हत्या करने के",211,0.4095330739299611
"जाती थीं । </s>",211,0.9976303317535545
"दिया जायेगा . </s>",211,0.9976303317535545
"<s> घटना को लेकर",211,0.5397435897435897
"ने दिया । </s>",211,0.9976303317535545
"प्रदेश के मुख्यमंत्री शिवराज",211,0.13749183540169824
"विश्व कप के लिए",211,0.35497470489038785
"की जाए . </s>",211,0.9976303317535545
"दिशा - निर्देशों के",211,0.37256637168141593
"<s> इस योजना में",211,0.13571889103803997
"कैमरा है । </s>",211,0.9976303317535545
"<s> बहुजन समाज पार्टी",211,0.9976303317535545
"दो गज की दूरी",211,0.9976303317535545
"बर्दाश्त नहीं की जाएगी",211,0.9976303317535545
"के तहत कार्रवाई की",211,0.6812297734627831
"<s> वाराणसी . </s>",211,0.9976303317535545
"से लिया है ।",211,0.7517857142857143
"खबर लिखे जाने तक",211,0.9976303317535545
"की सूचना है ।",211,0.7913533834586466
"<s> पिछले कई दिनों",211,0.5814917127071824
"2014 - 15 में",211,0.5658602150537635
"के आदेश जारी किए",211,0.5798898071625345
"प्रभाव पड़ता है ।",211,0.8807531380753139
"पुरानी है । </s>",211,0.9976303317535545
"का सामना करते हुए",211,0.7111486486486487
"नहीं लगेगा । </s>",211,0.9976303317535545
"पर एक वीडियो शेयर",211,0.38909426987060997
"<s> ममता बनर्जी ने",211,0.7063758389261745
"अधिसूचना जारी कर दी",211,0.9976303317535545
"डाल दें । </s>",211,0.9976303317535545
"<s> पता चला कि",211,0.5288944723618091
"जांच के बाद ही",211,0.4740990990990991
"की हालत गंभीर है",211,0.2887517146776406
"को देखते हुए पुलिस",211,0.05017878426698451
"सामने आई हैं ।",211,0.7767527675276753
"लगातार बढ़ती जा रही",211,0.9976303317535545
"अभियान की शुरुआत की",211,0.6119186046511628
"रही हो । </s>",211,0.9976303317535545
"सामना कर रहा है",210,0.9976190476190476
"रुपये थी । </s>",210,0.9976190476190476
"वीडियो शेयर करते हुए",210,0.9976190476190476
"दिखाकर रवाना किया ।",210,0.9976190476190476
"बात हो रही है",210,0.838
"की बात कही .",210,0.03219609651144921
"यह जानकारी देते हुए",210,0.9976190476190476
"ले चुके हैं ।",210,0.6960132890365448
"बुलाया जाएगा । </s>",210,0.9976190476190476
"के लिए बता दे",210,0.25393939393939396
"की निंदा करते हुए",210,0.7817164179104478
"के बारे में कई",210,0.007293044628559493
"नहीं आता है ।",210,0.5771349862258953
"हासिल कर सकते हैं",210,0.9976190476190476
"रन बनाकर आउट हो",210,0.4249492900608519
"<s> इस आधार पर",210,0.9976190476190476
"पुलिस ने मंगलवार को",210,0.7935606060606061
"लौट आए । </s>",210,0.9976190476190476
"होने दें । </s>",210,0.9976190476190476
"करने का वादा किया",210,0.8313492063492064
"का वादा किया है",210,0.23098125689084895
"<s> बिग बॉस के",210,0.2742146596858639
"बताया कि बुधवार को",210,0.6198224852071006
"ने आत्महत्या कर ली",210,0.9976190476190476
"कुछ देर बाद ही",210,0.6891447368421053
"लग रहा है .",210,0.09794296400187004
"शुरू कर दिया जाएगा",210,0.02752233315817131
"बिक्री के लिए उपलब्ध",210,0.3480066445182724
"दिशा - निर्देशों का",210,0.37079646017699114
"का मामला है ।",210,0.6486068111455109
"दिखने लगा है ।",210,0.7935606060606061
"से भी कम समय",210,0.43195876288659796
"बड़ी संख्या में लोगों",210,0.1759026028547439
"सुनाई थी । </s>",210,0.9976190476190476
"ठप है । </s>",210,0.9976190476190476
"फैल गया । </s>",210,0.9976190476190476
"पिछले कई वर्षों से",210,0.8877118644067796
"में रहने के लिए",210,0.3076358296622614
"टीम इंडिया के पूर्व",210,0.20202507232401157
"का ऐलान किया गया",210,0.1191017623649801
"रवाना होंगे । </s>",210,0.9976190476190476
"किसी तरह का कोई",210,0.6868852459016394
"में रखा जाता है",210,0.9976190476190476
"पर आ गए ।",210,0.37277580071174377
"से नवाजा गया ।",210,0.4988095238095238
"जाना जाता था ।",210,0.8551020408163266
"में की जाती है",210,0.9976190476190476
"पर लाने के लिए",210,0.9976190476190476
"करने पर विचार कर",210,0.6272455089820359
"साबित हो सकते हैं",210,0.9976190476190476
"फायदा मिलेगा । </s>",210,0.9976190476190476
"के बाद शव को",210,0.6253731343283582
"पहुंच गए . </s>",210,0.9976190476190476
"से अधिक आयु के",210,0.6629746835443038
"मानने को तैयार नहीं",209,0.9976076555023924
"का हिस्सा हैं ।",209,0.6619047619047619
"से परेशान हैं ।",209,0.556
"इस संबंध में एक",209,0.0832667731629393
"याचिका दायर की गई",209,0.24048442906574394
"हटा दिया है ।",209,0.7665441176470589
"घायलों को इलाज के",209,0.9976076555023924
"यह पहला मौका है",209,0.4804147465437788
"वालों की संख्या बढ़कर",209,0.2995689655172414
"का काम कर रहा",209,0.1798964624676445
"कहा कि इसके लिए",209,0.5318877551020408
"कदम उठाए हैं ।",209,0.8208661417322834
"कुछ दिनों के लिए",209,0.5359897172236504
"का परिचय देते हुए",209,0.9976076555023924
"खबर सुने लखनऊ ।",209,0.9976076555023924
"सुने लखनऊ । </s>",209,0.9976076555023924
